run,phase,date,source,x_m,y_m,z_m,is_centre,in_calib_table,calib_good,prephase1_rtraw,physics_good,in_kup_esd,run_kind
13724,P4,,,,,,,0,0,,1,0,physics
13725,P4,,,,,,,0,0,,1,0,physics
13726,P4,,,,,,,0,0,,1,0,physics
13727,P4,,,,,,,0,0,,1,0,physics
13728,P4,,,,,,,0,0,,1,0,physics
13729,P4,,,,,,,0,0,,1,0,physics
13730,P4,,,,,,,0,0,,1,0,physics
13731,P4,,,,,,,0,0,,1,0,physics
13732,P4,,,,,,,0,0,,1,0,physics
13733,P4,,,,,,,0,0,,1,0,physics
13734,P4,,,,,,,0,0,,1,0,physics
13735,P4,,,,,,,0,0,,1,0,physics
13737,P4,,,,,,,0,0,,1,0,physics
13738,P4,,,,,,,0,0,,1,0,physics
13739,P4,,,,,,,0,0,,1,0,physics
13740,P4,,,,,,,0,0,,1,0,physics
13744,P4,2026-02-20,AmC117,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
13748,P4,,,,,,,0,0,,1,0,physics
13749,P4,,,,,,,0,0,,1,0,physics
13750,P4,,,,,,,0,0,,1,0,physics
13751,P4,,,,,,,0,0,,1,0,physics
13752,P4,,,,,,,0,0,,1,0,physics
13753,P4,,,,,,,0,0,,1,0,physics
13754,P4,,,,,,,0,0,,1,0,physics
13755,P4,,,,,,,0,0,,1,0,physics
13756,P4,,,,,,,0,0,,1,0,physics
13757,P4,,,,,,,0,0,,1,0,physics
13758,P4,,,,,,,0,0,,1,0,physics
13759,P4,,,,,,,0,0,,1,0,physics
13760,P4,,,,,,,0,0,,1,0,physics
13761,P4,,,,,,,0,0,,1,0,physics
13762,P4,,,,,,,0,0,,1,0,physics
13763,P4,,,,,,,0,0,,1,0,physics
13764,P4,,,,,,,0,0,,1,0,physics
13767,P4,,,,,,,0,0,,1,0,physics
13768,P4,,,,,,,0,0,,1,0,physics
13769,P4,,,,,,,0,0,,1,0,physics
13770,P4,,,,,,,0,0,,1,0,physics
13771,P4,,,,,,,0,0,,1,0,physics
13772,P4,,,,,,,0,0,,1,0,physics
13773,P4,,,,,,,0,0,,1,0,physics
13774,P4,,,,,,,0,0,,1,0,physics
13775,P4,,,,,,,0,0,,1,0,physics
13776,P4,,,,,,,0,0,,1,0,physics
13777,P4,,,,,,,0,0,,1,0,physics
13778,P4,,,,,,,0,0,,1,0,physics
13779,P4,,,,,,,0,0,,1,0,physics
13781,P4,,,,,,,0,0,,1,0,physics
13782,P4,,,,,,,0,0,,1,0,physics
13783,P4,,,,,,,0,0,,1,0,physics
13784,P4,,,,,,,0,0,,1,0,physics
13785,P4,,,,,,,0,0,,1,0,physics
13786,P4,,,,,,,0,0,,1,0,physics
13787,P4,,,,,,,0,0,,1,0,physics
13788,P4,,,,,,,0,0,,1,0,physics
13789,P4,,,,,,,0,0,,1,0,physics
13790,P4,,,,,,,0,0,,1,0,physics
13795,P4,,,,,,,0,0,,1,0,physics
13802,P4,,,,,,,0,0,,1,0,physics
13806,P4,,,,,,,0,0,,1,0,physics
13807,P4,,,,,,,0,0,,1,0,physics
13808,P4,,,,,,,0,0,,1,0,physics
13821,P4,,,,,,,0,1,,0,1,other-calibration
13824,P4,,,,,,,0,0,,1,0,physics
13825,P4,,,,,,,0,0,,1,0,physics
13827,P4,,,,,,,0,0,,1,0,physics
13828,P4,,,,,,,0,0,,1,0,physics
13829,P4,,,,,,,0,0,,1,0,physics
13830,P4,,,,,,,0,0,,1,0,physics
13832,P4,,,,,,,0,0,,1,0,physics
13833,P4,,,,,,,0,0,,1,0,physics
13834,P4,,,,,,,0,0,,1,0,physics
13835,P4,,,,,,,0,0,,1,0,physics
13836,P4,,,,,,,0,0,,1,0,physics
13837,P4,,,,,,,0,0,,1,0,physics
13838,P4,,,,,,,0,0,,1,0,physics
13839,P4,,,,,,,0,0,,1,0,physics
13840,P4,,,,,,,0,0,,1,0,physics
13841,P4,,,,,,,0,0,,1,0,physics
13842,P4,,,,,,,0,0,,1,0,physics
13843,P4,,,,,,,0,0,,1,0,physics
13844,P4,,,,,,,0,0,,1,0,physics
13845,P4,,,,,,,0,0,,1,0,physics
13846,P4,,,,,,,0,0,,1,0,physics
13847,P4,,,,,,,0,0,,1,0,physics
13848,P4,,,,,,,0,0,,1,0,physics
13849,P4,,,,,,,0,0,,1,0,physics
13850,P4,,,,,,,0,0,,1,0,physics
13851,P4,,,,,,,0,0,,1,0,physics
13861,P4,,,,,,,0,1,,0,1,other-calibration
13863,P4,,,,,,,0,0,,1,0,physics
13867,P4,,,,,,,0,0,,1,0,physics
13868,P4,,,,,,,0,0,,1,0,physics
13870,P4,,,,,,,0,0,,1,0,physics
13872,P4,,,,,,,0,1,,0,1,other-calibration
13873,P4,,,,,,,0,1,,0,1,other-calibration
13875,P4,,,,,,,0,1,,0,1,other-calibration
13876,P4,,,,,,,0,1,,0,1,other-calibration
13879,P4,,,,,,,0,1,,0,1,other-calibration
13880,P4,2026-02-27,AmC117,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
13881,P4,,,,,,,0,1,,0,1,other-calibration
13885,P4,,,,,,,0,0,,1,0,physics
13886,P4,,,,,,,0,0,,1,0,physics
13887,P4,,,,,,,0,0,,1,0,physics
13889,P4,,,,,,,0,1,,0,1,other-calibration
13890,P4,2026-02-27,AmC117,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
13891,P4,,,,,,,0,1,,0,1,other-calibration
13893,P4,,,,,,,0,1,,0,1,other-calibration
13894,P4,2026-02-27,Cs137,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
13895,P4,,,,,,,0,1,,0,1,other-calibration
13897,P4,,,,,,,0,0,,1,0,physics
13898,P4,,,,,,,0,0,,1,0,physics
13899,P4,,,,,,,0,0,,1,0,physics
13900,P4,,,,,,,0,0,,1,0,physics
13901,P4,,,,,,,0,0,,1,0,physics
13902,P4,,,,,,,0,0,,1,0,physics
13903,P4,,,,,,,0,0,,1,0,physics
13904,P4,,,,,,,0,0,,1,0,physics
13907,P4,,,,,,,0,1,,0,1,other-calibration
13908,P4,,,,,,,0,1,,0,1,other-calibration
13909,P4,,,,,,,0,1,,0,1,other-calibration
13910,P4,,,,,,,0,1,,0,1,other-calibration
13911,P4,,,,,,,0,1,,0,1,other-calibration
13912,P4,,,,,,,0,1,,0,1,other-calibration
13913,P4,,,,,,,0,1,,0,1,other-calibration
13914,P4,,,,,,,0,1,,0,1,other-calibration
13915,P4,,,,,,,0,1,,0,1,other-calibration
13916,P4,,,,,,,0,1,,0,1,other-calibration
13917,P4,,,,,,,0,1,,0,1,other-calibration
13918,P4,,,,,,,0,1,,0,1,other-calibration
13919,P4,,,,,,,0,1,,0,1,other-calibration
13920,P4,,,,,,,0,1,,0,1,other-calibration
13921,P4,,,,,,,0,1,,0,1,other-calibration
13922,P4,,,,,,,0,1,,0,1,other-calibration
13923,P4,,,,,,,0,1,,0,1,other-calibration
13924,P4,,,,,,,0,1,,0,1,other-calibration
13925,P4,,,,,,,0,1,,0,1,other-calibration
13926,P4,,,,,,,0,1,,0,1,other-calibration
13927,P4,,,,,,,0,1,,0,1,other-calibration
13928,P4,,,,,,,0,1,,0,1,other-calibration
13929,P4,,,,,,,0,1,,0,1,other-calibration
13930,P4,,,,,,,0,1,,0,1,other-calibration
13931,P4,,,,,,,0,1,,0,1,other-calibration
13932,P4,,,,,,,0,1,,0,1,other-calibration
13933,P4,,,,,,,0,1,,0,1,other-calibration
13934,P4,,,,,,,0,1,,0,1,other-calibration
13935,P4,,,,,,,0,1,,0,1,other-calibration
13936,P4,,,,,,,0,1,,0,1,other-calibration
13937,P4,,,,,,,0,1,,0,1,other-calibration
13938,P4,,,,,,,0,1,,0,1,other-calibration
13939,P4,,,,,,,0,1,,0,1,other-calibration
13940,P4,,,,,,,0,1,,0,1,other-calibration
13941,P4,,,,,,,0,1,,0,1,other-calibration
13942,P4,,,,,,,0,1,,0,1,other-calibration
13943,P4,,,,,,,0,1,,0,1,other-calibration
13944,P4,,,,,,,0,1,,0,1,other-calibration
13945,P4,,,,,,,0,1,,0,1,other-calibration
13946,P4,,,,,,,0,1,,0,1,other-calibration
13947,P4,,,,,,,0,1,,0,1,other-calibration
13948,P4,,,,,,,0,1,,0,1,other-calibration
13949,P4,,,,,,,0,1,,0,1,other-calibration
13950,P4,,,,,,,0,1,,0,1,other-calibration
13951,P4,,,,,,,0,1,,0,1,other-calibration
13952,P4,,,,,,,0,1,,0,1,other-calibration
13953,P4,,,,,,,0,1,,0,1,other-calibration
13954,P4,,,,,,,0,1,,0,1,other-calibration
13955,P4,,,,,,,0,1,,0,1,other-calibration
13956,P4,,,,,,,0,1,,0,1,other-calibration
13957,P4,,,,,,,0,1,,0,1,other-calibration
13958,P4,,,,,,,0,1,,0,1,other-calibration
13959,P4,,,,,,,0,1,,0,1,other-calibration
13960,P4,,,,,,,0,1,,0,1,other-calibration
13961,P4,,,,,,,0,1,,0,1,other-calibration
13962,P4,,,,,,,0,1,,0,1,other-calibration
13963,P4,,,,,,,0,1,,0,1,other-calibration
13964,P4,,,,,,,0,1,,0,1,other-calibration
13965,P4,,,,,,,0,1,,0,1,other-calibration
13966,P4,,,,,,,0,1,,0,1,other-calibration
13967,P4,,,,,,,0,1,,0,1,other-calibration
13968,P4,,,,,,,0,1,,0,1,other-calibration
13969,P4,,,,,,,0,1,,0,1,other-calibration
13970,P4,,,,,,,0,1,,0,1,other-calibration
13971,P4,,,,,,,0,1,,0,1,other-calibration
13972,P4,,,,,,,0,1,,0,1,other-calibration
13973,P4,,,,,,,0,1,,0,1,other-calibration
13974,P4,,,,,,,0,1,,0,1,other-calibration
13975,P4,,,,,,,0,1,,0,1,other-calibration
13978,P4,,,,,,,0,0,,1,0,physics
13979,P4,,,,,,,0,0,,1,0,physics
13980,P4,,,,,,,0,0,,1,0,physics
13981,P4,,,,,,,0,0,,1,0,physics
13982,P4,,,,,,,0,0,,1,0,physics
13984,P4,,,,,,,0,1,,0,1,other-calibration
13985,P4,2026-03-01,AmC117,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
13986,P4,,,,,,,0,1,,0,1,other-calibration
13988,P4,,,,,,,0,1,,0,1,other-calibration
13989,P4,,,,,,,0,1,,0,1,other-calibration
13990,P4,,,,,,,0,1,,0,1,other-calibration
13992,P4,,,,,,,0,1,,0,1,other-calibration
13993,P4,,,,,,,0,1,,0,1,other-calibration
13994,P4,,,,,,,0,1,,0,1,other-calibration
13996,P4,,,,,,,0,1,,0,1,other-calibration
13997,P4,,,,,,,0,1,,0,1,other-calibration
13998,P4,,,,,,,0,1,,0,1,other-calibration
14000,P4,,,,,,,0,1,,0,1,other-calibration
14001,P4,,,,,,,0,1,,0,1,other-calibration
14002,P4,,,,,,,0,1,,0,1,other-calibration
14004,P4,,,,,,,0,0,,1,0,physics
14005,P4,,,,,,,0,0,,1,0,physics
14006,P4,,,,,,,0,0,,1,0,physics
14007,P4,,,,,,,0,0,,1,0,physics
14008,P4,,,,,,,0,0,,1,0,physics
14009,P4,,,,,,,0,0,,1,0,physics
14010,P4,,,,,,,0,0,,1,0,physics
14011,P4,,,,,,,0,0,,1,0,physics
14012,P4,,,,,,,0,0,,1,0,physics
14013,P4,,,,,,,0,0,,1,0,physics
14014,P4,,,,,,,0,0,,1,0,physics
14015,P4,,,,,,,0,0,,1,0,physics
14016,P4,,,,,,,0,0,,1,0,physics
14017,P4,,,,,,,0,0,,1,0,physics
14019,P4,,,,,,,0,0,,1,0,physics
14020,P4,,,,,,,0,0,,1,0,physics
14021,P4,,,,,,,0,0,,1,0,physics
14022,P4,,,,,,,0,0,,1,0,physics
14023,P4,,,,,,,0,0,,1,0,physics
14024,P4,,,,,,,0,0,,1,0,physics
14025,P4,,,,,,,0,0,,1,0,physics
14026,P4,,,,,,,0,0,,1,0,physics
14027,P4,,,,,,,0,0,,1,0,physics
14028,P4,,,,,,,0,0,,1,0,physics
14029,P4,,,,,,,0,0,,1,0,physics
14030,P4,,,,,,,0,0,,1,0,physics
14031,P4,,,,,,,0,0,,1,0,physics
14032,P4,,,,,,,0,0,,1,0,physics
14033,P4,,,,,,,0,0,,1,0,physics
14034,P4,,,,,,,0,0,,1,0,physics
14035,P4,,,,,,,0,0,,1,0,physics
14042,P4,,,,,,,0,0,,1,0,physics
14043,P4,,,,,,,0,0,,1,0,physics
14044,P4,,,,,,,0,0,,1,0,physics
14045,P4,,,,,,,0,0,,1,0,physics
14046,P4,,,,,,,0,0,,1,0,physics
14047,P4,,,,,,,0,0,,1,0,physics
14048,P4,,,,,,,0,0,,1,0,physics
14049,P4,,,,,,,0,0,,1,0,physics
14050,P4,,,,,,,0,0,,1,0,physics
14052,P4,,,,,,,0,1,,0,1,other-calibration
14053,P4,,,,,,,0,1,,0,1,other-calibration
14054,P4,,,,,,,0,1,,0,1,other-calibration
14055,P4,,,,,,,0,1,,0,1,other-calibration
14056,P4,,,,,,,0,1,,0,1,other-calibration
14058,P4,,,,,,,0,1,,0,1,other-calibration
14059,P4,,,,,,,0,1,,0,1,other-calibration
14060,P4,,,,,,,0,1,,0,1,other-calibration
14061,P4,,,,,,,0,1,,0,1,other-calibration
14062,P4,,,,,,,0,1,,0,1,other-calibration
14063,P4,,,,,,,0,1,,0,1,other-calibration
14064,P4,,,,,,,0,1,,0,1,other-calibration
14065,P4,,,,,,,0,1,,0,1,other-calibration
14066,P4,,,,,,,0,1,,0,1,other-calibration
14067,P4,,,,,,,0,1,,0,1,other-calibration
14068,P4,,,,,,,0,1,,0,1,other-calibration
14070,P4,,,,,,,0,0,,1,0,physics
14071,P4,,,,,,,0,0,,1,0,physics
14072,P4,,,,,,,0,0,,1,0,physics
14073,P4,,,,,,,0,0,,1,0,physics
14074,P4,,,,,,,0,0,,1,0,physics
14075,P4,,,,,,,0,0,,1,0,physics
14076,P4,,,,,,,0,0,,1,0,physics
14077,P4,,,,,,,0,0,,1,0,physics
14078,P4,,,,,,,0,0,,1,0,physics
14079,P4,,,,,,,0,0,,1,0,physics
14080,P4,,,,,,,0,0,,1,0,physics
14082,P4,,,,,,,0,1,,0,1,other-calibration
14083,P4,2026-03-06,Mn54,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
14084,P4,,,,,,,0,1,,0,1,other-calibration
14086,P4,,,,,,,0,1,,0,1,other-calibration
14087,P4,2026-03-06,Co60,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
14088,P4,,,,,,,0,1,,0,1,other-calibration
14090,P4,,,,,,,0,1,,0,1,other-calibration
14091,P4,2026-03-06,Ge68,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
14092,P4,,,,,,,0,1,,0,1,other-calibration
14095,P4,,,,,,,0,0,,1,0,physics
14096,P4,,,,,,,0,0,,1,0,physics
14097,P4,,,,,,,0,0,,1,0,physics
14098,P4,,,,,,,0,0,,1,0,physics
14099,P4,,,,,,,0,0,,1,0,physics
14100,P4,,,,,,,0,0,,1,0,physics
14101,P4,,,,,,,0,0,,1,0,physics
14102,P4,,,,,,,0,0,,1,0,physics
14103,P4,,,,,,,0,0,,1,0,physics
14104,P4,,,,,,,0,0,,1,0,physics
14105,P4,,,,,,,0,0,,1,0,physics
14106,P4,,,,,,,0,0,,1,0,physics
14107,P4,,,,,,,0,0,,1,0,physics
14111,P4,,,,,,,0,0,,1,0,physics
14112,P4,,,,,,,0,0,,1,0,physics
14113,P4,,,,,,,0,0,,1,0,physics
14114,P4,,,,,,,0,0,,1,0,physics
14115,P4,,,,,,,0,0,,1,0,physics
14116,P4,,,,,,,0,0,,1,0,physics
14117,P4,,,,,,,0,0,,1,0,physics
14119,P4,,,,,,,0,0,,1,0,physics
14120,P4,,,,,,,0,0,,1,0,physics
14121,P4,,,,,,,0,0,,1,0,physics
14122,P4,,,,,,,0,0,,1,0,physics
14123,P4,,,,,,,0,0,,1,0,physics
14124,P4,,,,,,,0,0,,1,0,physics
14125,P4,,,,,,,0,0,,1,0,physics
14126,P4,,,,,,,0,0,,1,0,physics
14127,P4,,,,,,,0,0,,1,0,physics
14128,P4,,,,,,,0,0,,1,0,physics
14129,P4,,,,,,,0,0,,1,0,physics
14130,P4,,,,,,,0,0,,1,0,physics
14131,P4,,,,,,,0,0,,1,0,physics
14132,P4,,,,,,,0,0,,1,0,physics
14133,P4,,,,,,,0,0,,1,0,physics
14134,P4,,,,,,,0,0,,1,0,physics
14135,P4,,,,,,,0,0,,1,0,physics
14136,P4,,,,,,,0,0,,1,0,physics
14137,P4,,,,,,,0,0,,1,0,physics
14138,P4,,,,,,,0,0,,1,0,physics
14140,P4,,,,,,,0,0,,1,0,physics
14141,P4,,,,,,,0,0,,1,0,physics
14142,P4,,,,,,,0,0,,1,0,physics
14143,P4,,,,,,,0,0,,1,0,physics
14144,P4,,,,,,,0,0,,1,0,physics
14145,P4,,,,,,,0,0,,1,0,physics
14147,P4,,,,,,,0,1,,0,1,other-calibration
14150,P4,,,,,,,0,1,,0,1,other-calibration
14156,P4,,,,,,,0,0,,1,0,physics
14157,P4,,,,,,,0,0,,1,0,physics
14158,P4,,,,,,,0,0,,1,0,physics
14159,P4,,,,,,,0,0,,1,0,physics
14160,P4,,,,,,,0,0,,1,0,physics
14161,P4,,,,,,,0,0,,1,0,physics
14162,P4,,,,,,,0,0,,1,0,physics
14163,P4,,,,,,,0,0,,1,0,physics
14164,P4,,,,,,,0,0,,1,0,physics
14165,P4,,,,,,,0,0,,1,0,physics
14167,P4,,,,,,,0,0,,1,0,physics
14168,P4,,,,,,,0,0,,1,0,physics
14174,P4,,,,,,,0,0,,1,0,physics
14177,P4,,,,,,,0,0,,1,0,physics
14178,P4,,,,,,,0,0,,1,0,physics
14180,P4,,,,,,,0,0,,1,0,physics
14181,P4,,,,,,,0,0,,1,0,physics
14182,P4,,,,,,,0,0,,1,0,physics
14183,P4,,,,,,,0,0,,1,0,physics
14184,P4,,,,,,,0,0,,1,0,physics
14185,P4,,,,,,,0,0,,1,0,physics
14186,P4,,,,,,,0,0,,1,0,physics
14187,P4,,,,,,,0,0,,1,0,physics
14191,P4,,,,,,,0,0,,1,0,physics
14192,P4,,,,,,,0,0,,1,0,physics
14196,P4,,,,,,,0,0,,1,0,physics
14199,P4,,,,,,,0,0,,1,0,physics
14200,P4,,,,,,,0,0,,1,0,physics
14202,P4,,,,,,,0,0,,1,0,physics
14203,P4,,,,,,,0,0,,1,0,physics
14204,P4,,,,,,,0,0,,1,0,physics
14205,P4,,,,,,,0,0,,1,0,physics
14206,P4,,,,,,,0,0,,1,0,physics
14207,P4,,,,,,,0,0,,1,0,physics
14208,P4,,,,,,,0,0,,1,0,physics
14209,P4,,,,,,,0,0,,1,0,physics
14213,P4,2026-03-13,AmC117,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
14217,P4,,,,,,,0,0,,1,0,physics
14220,P4,,,,,,,0,0,,1,0,physics
14225,P4,,,,,,,0,0,,1,0,physics
14226,P4,,,,,,,0,0,,1,0,physics
14227,P4,,,,,,,0,0,,1,0,physics
14228,P4,,,,,,,0,0,,1,0,physics
14229,P4,,,,,,,0,0,,1,0,physics
14230,P4,,,,,,,0,0,,1,0,physics
14232,P4,,,,,,,0,0,,1,0,physics
14233,P4,,,,,,,0,0,,1,0,physics
14234,P4,,,,,,,0,0,,1,0,physics
14235,P4,,,,,,,0,0,,1,0,physics
14236,P4,,,,,,,0,0,,1,0,physics
14238,P4,,,,,,,0,0,,1,0,physics
14239,P4,,,,,,,0,0,,1,0,physics
14240,P4,,,,,,,0,0,,1,0,physics
14241,P4,,,,,,,0,0,,1,0,physics
14242,P4,,,,,,,0,0,,1,0,physics
14243,P4,,,,,,,0,0,,1,0,physics
14244,P4,,,,,,,0,0,,1,0,physics
14245,P4,,,,,,,0,0,,1,0,physics
14246,P4,,,,,,,0,0,,1,0,physics
14247,P4,,,,,,,0,0,,1,0,physics
14248,P4,,,,,,,0,0,,1,0,physics
14249,P4,,,,,,,0,0,,1,0,physics
14250,P4,,,,,,,0,0,,1,0,physics
14251,P4,,,,,,,0,0,,1,0,physics
14252,P4,,,,,,,0,0,,1,0,physics
14253,P4,,,,,,,0,0,,1,0,physics
14254,P4,,,,,,,0,0,,1,0,physics
14255,P4,,,,,,,0,0,,1,0,physics
14256,P4,,,,,,,0,0,,1,0,physics
14257,P4,,,,,,,0,0,,1,0,physics
14258,P4,,,,,,,0,0,,1,0,physics
14260,P4,,,,,,,0,0,,1,0,physics
14262,P4,,,,,,,0,0,,1,0,physics
14269,P4,,,,,,,0,0,,1,0,physics
14271,P4,,,,,,,0,0,,1,0,physics
14273,P4,,,,,,,0,0,,1,0,physics
14274,P4,,,,,,,0,0,,1,0,physics
14275,P4,,,,,,,0,0,,1,0,physics
14276,P4,,,,,,,0,0,,1,0,physics
14278,P4,,,,,,,0,0,,1,0,physics
14279,P4,,,,,,,0,0,,1,0,physics
14280,P4,,,,,,,0,0,,1,0,physics
14283,P4,,,,,,,0,1,,0,1,other-calibration
14286,P4,,,,,,,0,1,,0,1,other-calibration
14288,P4,,,,,,,0,1,,0,1,other-calibration
14294,P4,,,,,,,0,0,,1,0,physics
14295,P4,,,,,,,0,0,,1,0,physics
14296,P4,,,,,,,0,0,,1,0,physics
14297,P4,,,,,,,0,0,,1,0,physics
14298,P4,,,,,,,0,0,,1,0,physics
14299,P4,,,,,,,0,0,,1,0,physics
14300,P4,,,,,,,0,0,,1,0,physics
14301,P4,,,,,,,0,0,,1,0,physics
14302,P4,,,,,,,0,0,,1,0,physics
14303,P4,,,,,,,0,0,,1,0,physics
14304,P4,,,,,,,0,0,,1,0,physics
14305,P4,,,,,,,0,0,,1,0,physics
14306,P4,,,,,,,0,0,,1,0,physics
14307,P4,,,,,,,0,0,,1,0,physics
14308,P4,,,,,,,0,0,,1,0,physics
14310,P4,,,,,,,0,0,,1,0,physics
14311,P4,,,,,,,0,0,,1,0,physics
14312,P4,,,,,,,0,0,,1,0,physics
14313,P4,,,,,,,0,0,,1,0,physics
14314,P4,,,,,,,0,0,,1,0,physics
14315,P4,,,,,,,0,0,,1,0,physics
14316,P4,,,,,,,0,0,,1,0,physics
14317,P4,,,,,,,0,0,,1,0,physics
14318,P4,,,,,,,0,0,,1,0,physics
14319,P4,,,,,,,0,0,,1,0,physics
14320,P4,,,,,,,0,0,,1,0,physics
14321,P4,,,,,,,0,0,,1,0,physics
14368,P4,,,,,,,0,1,,0,1,other-calibration
14369,P4,,,,,,,0,1,,0,1,other-calibration
14370,P4,,,,,,,0,1,,0,1,other-calibration
14373,P4,2026-03-23,Ge68,0.0,0.0,18.4,0,1,1,,0,1,calib-source z-scan
14375,P4,2026-03-23,Ge68,0.0,0.0,18.0,0,1,1,,0,1,calib-source z-scan
14377,P4,2026-03-23,Ge68,0.0,0.0,17.7,0,1,1,,0,1,calib-source z-scan
14379,P4,2026-03-23,Ge68,0.0,0.0,17.5,0,1,1,,0,1,calib-source z-scan
14381,P4,2026-03-23,Ge68,0.0,0.0,17.3,0,1,1,,0,1,calib-source z-scan
14383,P4,2026-03-23,Ge68,0.0,0.0,17.1,0,1,1,,0,1,calib-source z-scan
14385,P4,2026-03-23,Ge68,0.0,0.0,16.9,0,1,1,,0,1,calib-source z-scan
14387,P4,2026-03-23,Ge68,0.0,0.0,16.7,0,1,1,,0,1,calib-source z-scan
14389,P4,2026-03-23,Ge68,0.0,0.0,16.5,0,1,1,,0,1,calib-source z-scan
14391,P4,2026-03-23,Ge68,0.0,0.0,16.3,0,1,1,,0,1,calib-source z-scan
14393,P4,2026-03-23,Ge68,0.0,0.0,16.1,0,1,1,,0,1,calib-source z-scan
14395,P4,2026-03-23,Ge68,0.0,0.0,15.9,0,1,1,,0,1,calib-source z-scan
14397,P4,2026-03-23,Ge68,0.0,0.0,15.7,0,1,1,,0,1,calib-source z-scan
14399,P4,2026-03-23,Ge68,0.0,0.0,15.5,0,1,1,,0,1,calib-source z-scan
14401,P4,2026-03-23,Ge68,0.0,0.0,15.0,0,1,1,,0,1,calib-source z-scan
14403,P4,2026-03-23,Ge68,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
14405,P4,2026-03-23,Ge68,0.0,0.0,13.0,0,1,1,,0,1,calib-source z-scan
14407,P4,2026-03-23,Ge68,0.0,0.0,11.0,0,1,1,,0,1,calib-source z-scan
14409,P4,2026-03-23,Ge68,0.0,0.0,9.0,0,1,1,,0,1,calib-source z-scan
14411,P4,2026-03-23,Ge68,0.0,0.0,6.0,0,1,1,,0,1,calib-source z-scan
14413,P4,2026-03-23,Ge68,0.0,0.0,3.0,0,1,1,,0,1,calib-source z-scan
14415,P4,2026-03-23,Ge68,0.0,0.0,1.0,0,1,1,,0,1,calib-source z-scan
14417,P4,2026-03-23,Ge68,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
14419,P4,2026-03-23,Ge68,0.0,0.0,-1.0,0,1,1,,0,1,calib-source z-scan
14421,P4,2026-03-23,Ge68,0.0,0.0,-3.0,0,1,1,,0,1,calib-source z-scan
14423,P4,2026-03-23,Ge68,0.0,0.0,-6.0,0,1,1,,0,1,calib-source z-scan
14425,P4,2026-03-23,Ge68,0.0,0.0,-9.0,0,1,1,,0,1,calib-source z-scan
14427,P4,2026-03-23,Ge68,0.0,0.0,-11.0,0,1,1,,0,1,calib-source z-scan
14429,P4,2026-03-23,Ge68,0.0,0.0,-13.0,0,1,1,,0,1,calib-source z-scan
14431,P4,2026-03-23,Ge68,0.0,0.0,-14.0,0,1,1,,0,1,calib-source z-scan
14433,P4,2026-03-23,Ge68,0.0,0.0,-15.0,0,1,1,,0,1,calib-source z-scan
14435,P4,2026-03-23,Ge68,0.0,0.0,-15.5,0,1,1,,0,1,calib-source z-scan
14437,P4,2026-03-23,Ge68,0.0,0.0,-15.7,0,1,1,,0,1,calib-source z-scan
14439,P4,2026-03-23,Ge68,0.0,0.0,-15.9,0,1,1,,0,1,calib-source z-scan
14441,P4,2026-03-23,Ge68,0.0,0.0,-16.1,0,1,1,,0,1,calib-source z-scan
14443,P4,2026-03-23,Ge68,0.0,0.0,-16.3,0,1,1,,0,1,calib-source z-scan
14445,P4,2026-03-23,Ge68,0.0,0.0,-16.5,0,1,1,,0,1,calib-source z-scan
14447,P4,2026-03-23,Ge68,0.0,0.0,-16.7,0,1,1,,0,1,calib-source z-scan
14449,P4,2026-03-23,Ge68,0.0,0.0,-16.9,0,1,1,,0,1,calib-source z-scan
14451,P4,2026-03-23,Ge68,0.0,0.0,-17.1,0,1,1,,0,1,calib-source z-scan
14453,P4,2026-03-23,Ge68,0.0,0.0,-17.3,0,1,1,,0,1,calib-source z-scan
14454,P4,,,,,,,0,1,,0,1,other-calibration
14457,P4,2026-03-23,AmC117,0.0,0.0,17.0,0,1,1,,0,1,calib-source z-scan
14459,P4,2026-03-23,AmC117,0.0,0.0,16.0,0,1,1,,0,1,calib-source z-scan
14461,P4,2026-03-23,AmC117,0.0,0.0,14.0,0,1,1,,0,1,calib-source z-scan
14463,P4,2026-03-23,AmC117,0.0,0.0,0.0,1,1,1,,0,1,calib-source centre
14465,P4,2026-03-23,AmC117,0.0,0.0,-10.0,0,1,1,,0,1,calib-source z-scan
14467,P4,2026-03-23,AmC117,0.0,0.0,-14.0,0,1,1,,0,1,calib-source z-scan
14469,P4,2026-03-23,AmC117,0.0,0.0,-16.0,0,1,1,,0,1,calib-source z-scan
14471,P4,2026-03-23,AmC117,0.0,0.0,-17.0,0,1,1,,0,1,calib-source z-scan
14472,P4,,,,,,,0,1,,0,1,other-calibration
14526,P4,,,,,,,0,1,,0,1,other-calibration
14528,P4,,,,,,,0,1,,0,1,other-calibration
14529,P4,2026-03-27,Ge68,0.0,0.0,17.7,0,1,1,,0,1,calib-source z-scan
